ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
0.7107281553398069,-1.403947077256569e-16,0.009479335111486449,0.71,-0.000838022747009559,0.06000000000000005,0.0003388902257222421,0.004430541227325249,0.0,0.0,42.64034482758626,0.7,-0.010959766932637182,0.705,-0.006007364131120407,0.715,0.005695400510960791,0.725,0.01126039488366444,0.010000000000000007,0.06000000000000005,0.010478468334389472,0.009976353431753184,0.007517438024319266,0.00704373862504632,0.0050000000000000044,0.0055256237170425715,0.013629094903172335,0.058251578162986824,0.06779995167378723,0.2897811052334123,0.16616958757265832,0.7102188947665877,0.24759863414961786,0.4080166092013764,0.05661809171283425,0.2544725181097336,0.5366213709575937,0.3421820539740705,0.03662109375,0.146484375,0.1708984375,0.03606092157001905,0.2314311517172352,0.07653524171166723,0.4911865355935431,0.07928181792980503,0.508813464406457,0.1918779812114913,0.9653567956707352,0.20817703098011706,0.3995721356658984,0.4113235567745611,0.6756738042433603,1.207935486444102,0.4778275562932434,1.5083742967649783,2.1221222727947167,1.2798360957385344,1.5163474893680884,1.8266975205893357,1.4604023332736125,1.7805861686299298,1.4008931605410435,1.7382707842770688,1.6835458845878224,S3
0.7100485436893219,-2.471054644614729e-16,0.009194972328515984,0.71,-0.0010649613416149897,0.06000000000000005,0.00033889022572224195,0.004487766820540797,0.0,0.0,42.60817355058744,0.7,-0.011363907709936814,0.705,-0.006560358180548342,0.715,0.006403481528242661,0.72,0.011856080199826712,0.010000000000000007,0.06000000000000005,0.010079606926031858,0.00998565779789898,0.007029644641342761,0.0070897627473885515,0.0050000000000000044,0.005971102859153865,0.01607916271388482,0.124517334496502,0.048812151169211684,0.3780022046410452,0.08031977073469418,0.6219977953589548,0.14521108461779067,0.6077227402757918,0.11735390759099522,0.3206347724748352,0.4836585964808023,0.4748187306882185,0.03662109375,0.08544921875,0.390625,0.01055476365888195,0.09729689018700627,0.049892783601171366,0.4599262327472577,0.05858718568248731,0.5400737672527424,0.11903473294254062,0.8515989122871479,0.09284978295155223,0.3783859089282113,0.43183031609179945,0.6160495427299733,1.1912389249170825,0.5933285670201237,1.4990041665796283,2.190749069047193,1.3173352454769227,1.3667072278445855,1.5339303599259548,1.5920838977409488,1.366360146219073,1.771350597596848,1.4350845252893227,1.4469189829363254,S3
0.7099393203883505,-2.1045732578452603e-16,0.009516726600137936,0.71,-0.0005916807470621732,0.06000000000000005,0.00034708862816757,0.0045729438354885675,0.0,0.0,42.59285714285719,0.7,-0.01093143796941707,0.705,-0.005628106959985224,0.715,0.005481236797216182,0.725,0.013748673651640751,0.010000000000000007,0.06000000000000005,0.010413566248546188,0.010491699447795608,0.007227943255726183,0.007340743851524994,0.0050000000000000044,0.005407311289957528,0.02404211587516571,0.1377946189213487,0.060510098328599236,0.34680666141765704,0.1139678026472627,0.653193338582343,0.1985200168510277,0.5309402912319166,0.1290918439519387,0.2977363544001069,0.5027087742391096,0.4258821160665133,0.01220703125,0.048828125,0.390625,0.016121983269324104,0.10011933277278287,0.055047348009866735,0.34185023403079673,0.10598032589515567,0.6581497659692033,0.17714965717434653,0.5194110090237317,0.09541865825921812,0.29404943323898525,0.5057023819275082,0.41832276569962623,1.1768868609573593,0.6816545353945268,1.4924279892204997,2.1147940603955555,1.3785960936941384,1.5117720189373165,1.7201499368499318,1.5073084173577205,1.4294665329850993,1.6403283994534386,1.4696759700589417,1.5322482737429706,S3
0.7084866828087161,-3.2338941855304196e-16,0.009114851951921993,0.71,0.00024812524977047,0.06000000000000005,0.00034304111711414063,0.004517356428971583,0.0,0.0,42.51448275862065,0.695,-0.012217365241308342,0.705,-0.004870486494746251,0.715,0.0056228696020119975,0.72,0.012294435694303751,0.010000000000000007,0.06000000000000005,0.009957450809838434,0.010014306225938446,0.00710797389912588,0.007057094509541944,0.0050000000000000044,0.005151272949528662,0.005624467056106422,0.03106943298709529,0.01949858456379696,0.10770975461406232,0.1615303726895442,0.8922902453859376,0.1866534243094476,0.12071156798029906,0.0305965480505437,0.10229459968962812,0.6377878655162762,0.11396381212509706,0.01220703125,0.146484375,0.390625,0.012816274782978566,0.10217113491489503,0.0264646484271333,0.21097574846904896,0.09897464314630447,0.7890242515309511,0.13825556635641634,0.267388167169375,0.09728199351482973,0.19142643833331244,0.5816703603491515,0.23695822156053595,1.19324853931509,0.3957807474647651,1.5037632968270886,2.1568965319492475,1.415523999434829,1.4733057381095205,1.8048315507954082,1.5073722926731266,1.4423838277709342,1.3690227746112298,1.6208016710844155,1.580450375560848,S3
0.7074758454106277,-5.899735879650591e-17,0.009684772308054188,0.705,-0.0011100121438838428,0.06499999999999995,0.00035129825977111195,0.00461953711762131,0.0,0.0,42.444679802955655,0.695,-0.010986511213115809,0.7,-0.006190996360780909,0.715,0.0056521699670210035,0.72,0.013608567702398834,0.015000000000000013,0.06499999999999995,0.01064843082896908,0.010394305309220208,0.007631099908982672,0.00733895123961648,0.0050000000000000044,0.005951564548540511,0.0208918708822447,0.1110494972304575,0.04943092353181032,0.26274713436554314,0.13870023782670052,0.7372528656344569,0.20902303224075552,0.3563867251155831,0.10530506162769168,0.2332896130033574,0.552305052734299,0.3048243443706611,0.01220703125,0.048828125,0.390625,0.014002828627016043,0.08207745863179093,0.04584740275367863,0.26873415387159577,0.1247576435091981,0.7312658461284043,0.1846078748898928,0.3674917340860033,0.07888276624624367,0.2380196741706318,0.5488528439099793,0.3129782107516748,1.1537386847058015,0.7027927859268174,1.4918395887814435,2.1290461486796817,1.4341703091659197,1.4921623621984028,1.6603902396080277,1.5795211513961076,1.4687380303309652,1.2892703848378309,1.6146872683202442,1.701375407759786,S3
0.7068192771084328,9.523840885941101e-17,0.00973085209876058,0.705,-0.0006277299834790419,0.06499999999999995,0.0003456301454409227,0.004569669184397446,0.0,0.0,42.418344069723354,0.695,-0.010621773884836871,0.7,-0.005853488787927574,0.71,0.005919716071644571,0.72,0.01365187170085036,0.010000000000000007,0.06499999999999995,0.010654211047079632,0.01048042567584473,0.007585019596458001,0.007400868380642691,0.0050000000000000044,0.0060660409195310025,0.02237412415665007,0.07191170011631001,0.07756681946595856,0.2493041435436068,0.23356647484445486,0.7506958564563933,0.33350741846706344,0.332097401896461,0.06944368996158676,0.22258671114237927,0.5600133411614618,0.28675469399162073,0.03662109375,0.1220703125,0.390625,0.03751783249536609,0.16057137777642605,0.07833800115730252,0.33527631905795635,0.15531405448865826,0.6647236809420436,0.2711698881413269,0.5043844964012778,0.14891245089558902,0.28913825100244805,0.5096591522677894,0.4083838420579362,1.152670740605196,0.7517471372821418,1.5067299182254053,2.1459079840588604,1.4735387460095424,1.5999815771920651,1.948105539618749,1.6777801658109182,1.4488147181012243,1.6516706760573734,1.5993875765805992,2.1400661634962708,S3
0.7067270531400969,-7.160133999394124e-17,0.009821673543655277,0.705,-0.00022672399955303568,0.06499999999999995,0.00034199629278027963,0.004498426658670966,0.0,0.0,42.40702917771885,0.695,-0.011103276636038516,0.7,-0.006223211264540951,0.71,0.006262408654867158,0.72,0.013010949084614323,0.010000000000000007,0.06499999999999995,0.01078318185539274,0.01057843317647312,0.0077002380452286575,0.007543048511733744,0.0050000000000000044,0.006388364279309,0.00773495161171377,0.018181754852812617,0.08020674153753445,0.18853373432484224,0.345217078898435,0.8114662656751578,0.4331587720476832,0.2323371189903723,0.018018443304546,0.1727203913655198,0.5941366088639239,0.20891246322408405,0.03662109375,0.146484375,0.390625,0.026514036714844872,0.0912176513665595,0.1022691990402441,0.3518421673742051,0.1883986302409311,0.648157832625795,0.31718186599602005,0.542834090191943,0.0872941840819468,0.3014682306982792,0.4996581991258034,0.43362104342097546,1.1823607983653062,0.7261733623803867,1.4689860769650043,2.114936874694366,1.3491444390582528,1.5453203553103232,2.108558940250563,1.5521582056108019,1.8114064666118517,1.7181969020510384,1.8574547284934495,2.169053700369523,S3
0.7050722891566247,2.8892551002293235e-16,0.009042015631454731,0.705,-0.0008811340680444647,0.05499999999999994,0.00032563934209451143,0.004224369716917675,0.0,0.0,42.30620689655161,0.695,-0.011030058360532169,0.7,-0.006386313229506363,0.71,0.0060184481655723146,0.715,0.011630101509718105,0.010000000000000007,0.05499999999999994,0.010055526453633641,0.009768324132687632,0.007052692698504438,0.006957962991912039,0.0050000000000000044,0.006404143329169497,0.01757837403016609,0.030812886805643525,0.11975867835809227,0.2099233179308167,0.4507290575377385,0.7900766820691832,0.5880661099259968,0.2656999284943265,0.03034770146961803,0.19055698398956225,0.5822584580798889,0.2356252723213019,0.03662109375,0.146484375,0.390625,0.05082178465964887,0.1388032618546018,0.1496526545172692,0.4087278070085051,0.21648992729673275,0.5912721929914948,0.4169643664736508,0.6912684409198734,0.129977940708653,0.34268703257145344,0.4645338176839707,0.5254788041654399,1.157439107581805,0.5357215281657457,1.4752797213047693,2.105493641758675,1.308179535537777,1.5811341362712483,1.8577174370198528,1.6346975791933382,1.8237622003142289,1.6211339521972916,2.2429468266743147,2.0149030205422647,S3
0.7052524038461523,3.549511112383313e-17,0.011225884202828296,0.705,-0.0009363796497556254,0.09499999999999996,0.000345218042937215,0.004556617296820768,0.0,0.0,42.318522167487615,0.695,-0.012577698466805731,0.7,-0.007304331256959173,0.71,0.006500622578860027,0.72,0.013295047539355054,0.010000000000000007,0.09499999999999996,0.012005271084330152,0.011863332991209155,0.00830575073964468,0.008237967334035387,0.0050000000000000044,0.006817935688520571,0.019080258251766083,0.045337013198022164,0.10070164165158148,0.23927934288822644,0.3201522458426759,0.7607206571117735,0.43993414574602346,0.3145429805951344,0.04433933409257577,0.2145300355791009,0.5657231895104968,0.2734890619489057,0.03662109375,0.146484375,0.390625,0.050714824074228636,0.1896119152515396,0.12026181145065787,0.4496332742356181,0.14720462918388896,0.5503667257643817,0.31818126470877545,0.8169703094080423,0.17362713229685078,0.37131061012399935,0.4384915002137789,0.5971704488336603,1.1300388139836752,0.4967166630477331,1.484447252888794,2.109080911114463,1.3118798755538073,1.5387921480088491,1.3937515172279729,1.6491163962522766,1.546754210140414,1.735968109599639,1.679642171107349,1.6613976513648114,S3
0.705602409638552,1.976999554693953e-16,0.011228780050655238,0.705,-0.0005635023371074466,0.09499999999999996,0.00033686777007201383,0.004422002386982557,0.0,0.0,42.336059113300365,0.695,-0.01092478442196865,0.7,-0.005763133848101232,0.71,0.004757482899826915,0.72,0.014180821110529318,0.010000000000000007,0.09499999999999996,0.012047959955758558,0.012088120073159429,0.008462476411670502,0.008479673304977977,0.0050000000000000044,0.0052945838538098755,0.03962171846521928,0.10983244284593073,0.1298702852060712,0.3600038370319988,0.2308766620397376,0.6399961629680012,0.40036866571102797,0.5625093678100667,0.1042090515387305,0.3074875210910385,0.4946939021797123,0.4462930980088899,0.03662109375,0.146484375,0.15869140625,0.09399358515290274,0.3516167079659573,0.13350419744870073,0.4994203203355482,0.13381411542852176,0.5005796796644519,0.3613118980301252,0.9976839664572864,0.30130143740186394,0.4050785803062828,0.4058514865640289,0.6919884927690825,1.2086722914739074,0.657931477824682,1.4700622386641495,2.0852838173040644,1.2578926463153666,1.7147984280919268,1.5024657928819327,1.8935421635379968,1.6498788819926111,1.6617063409798571,2.153053359023082,1.6565846908598023,S3
0.7058433734939745,5.3237200457929185e-17,0.01114299017938826,0.705,-0.000792173711568589,0.09499999999999996,0.00033294803749010245,0.0044683810507577795,0.0,0.0,42.350541871921116,0.695,-0.010904453936145921,0.7,-0.0058878364629084134,0.71,0.004334702942203643,0.72,0.014053328699413116,0.010000000000000007,0.09499999999999996,0.011915488039105913,0.01192498118081264,0.008332413993322539,0.008327942264282179,0.0050000000000000044,0.005114076708170434,0.046301775555918884,0.15630468729754904,0.14092131828051582,0.4757196095167603,0.15530636597169484,0.5242803904832396,0.34252945980812954,0.9073763164750068,0.1452293058482289,0.3891457416803095,0.4215224235983297,0.6457286414320315,0.03662109375,0.09765625,0.15869140625,0.046195439759800234,0.16677255156252913,0.14101682091780196,0.5090921346345413,0.1359798390660196,0.4909078653654586,0.32319209974362184,1.0370421224674111,0.15424143419112427,0.4115082346710233,0.3993852400204715,0.7114988157090274,1.1748651515255264,0.7490119594308058,1.4555840381200291,2.0799537055834767,1.465438030703563,1.5173226235262949,1.473587230018487,1.7320402345264327,1.6824630474489903,1.8105217456835783,1.5745506534336595,1.7458497679239768,S3
0.7052283653846149,1.1769431583165718e-16,0.010993240561567164,0.705,-0.00038600618578338297,0.09499999999999996,0.00032885166419171575,0.004436824123161318,0.0,0.0,42.30896551724135,0.695,-0.01052248993205791,0.7,-0.005421267943939434,0.71,0.005095213101993013,0.72,0.014333559125822725,0.010000000000000007,0.09499999999999996,0.011677537071354663,0.011693866612208824,0.007990823779585678,0.0080002233576189,0.0050000000000000044,0.00544803175068842,0.0209221757185825,0.07030863495728726,0.09628501430670924,0.32356424177887805,0.2012911757486488,0.6764357582211219,0.3184983657739405,0.4783369859538196,0.06794705076719025,0.2803282808186061,0.5166699672046416,0.3909177978595936,0.03662109375,0.146484375,0.1708984375,0.05385431519900514,0.2444001025339608,0.10829319252576687,0.4914530480839966,0.11205988687411504,0.5085469519160035,0.27420739459888704,0.966386773595626,0.2186535684376456,0.39975084481508383,0.411146904035495,0.6761977336046253,1.1518541751932792,0.7454715668530372,1.4503673483814654,1.9510174124550956,1.4244583640656483,1.7170979404590354,1.5303337313428282,1.8095490107915533,1.652610084299309,2.0079825776976907,2.3550315683665883,1.779336949229498,S3
0.7059999999999985,1.2734124330640348e-16,0.011698713749025652,0.705,-6.465074344186306e-05,0.09499999999999996,0.00033556627993840154,0.004602618955597344,0.0,0.0,42.37314134141712,0.695,-0.011237072873433451,0.7,-0.005692890500127472,0.71,0.0062015102634620225,0.72,0.011711205188647657,0.010000000000000007,0.09499999999999996,0.012417088644427738,0.011347876270199298,0.008587951807228683,0.007837827269103821,0.0050000000000000044,0.0060344723375106435,0.012931049603795337,0.04066991447268488,0.0786709264928423,0.24743079254847894,0.2392803102249092,0.752569207451521,0.3308822863215468,0.3287814464085922,0.03986465431009248,0.22108607018958876,0.5610828298467403,0.2842623165528467,0.03662109375,0.146484375,0.23193359375,0.03610416585194935,0.17369378122988116,0.09521798996319558,0.4580848865373618,0.11264302610948708,0.5419151134626381,0.243965181924632,0.8453074571225151,0.16015585367749505,0.3771238531107181,0.4330252239907265,0.6126459070358544,1.119454077367766,0.3406429298450629,1.4477706096853882,1.9857560576025128,1.2043711313576917,1.740901051994564,1.5348490554430276,1.6388517976403938,1.4170660197866445,2.0898043287153825,1.6791712504487757,1.8412395264914247,S3
0.7068072289156612,8.293232232139724e-18,0.011655748339582623,0.705,-0.0004241497763629587,0.09499999999999996,0.0003318510063776353,0.004582960471902381,0.0,0.0,42.428226600985134,0.695,-0.010915877557050924,0.7,-0.005557228915662682,0.715,0.0066492961813811036,0.72,0.012616747928167582,0.015000000000000013,0.09499999999999996,0.012331645422263315,0.01144362784735483,0.008544636376832535,0.007931589916906621,0.0050000000000000044,0.005858571409383395,0.007188409978581894,0.02611962009248147,0.06943886305135961,0.2523112521349493,0.20577225997148552,0.7476887478650508,0.282399533001427,0.33745492740849503,0.025784328736728614,0.2249908457227203,0.5582941995163492,0.2907685000863605,0.03662109375,0.146484375,0.390625,0.024325952902528158,0.12731995237341234,0.08241582702054133,0.4313573742872854,0.1086457658332118,0.5686426257127146,0.21538754575628127,0.7585737593038137,0.11984309216960225,0.3586232068425476,0.4502106757946196,0.5645031164957105,1.1938085993123009,0.5064464083311242,1.4231286513933306,1.9804788662939368,1.1823113075447569,1.44561093827631,1.287262980513712,1.6121738922529751,1.304554477623773,1.7288456438174855,1.7125100975739145,1.9715525796686508,S3
0.7070893719806756,-4.6929717224493325e-17,0.011552354060986857,0.705,6.391027139746043e-05,0.09499999999999996,0.000335069067871624,0.004641240697477686,0.0,0.0,42.43577870405452,0.695,-0.01419951986772939,0.7,-0.005758943413052942,0.715,0.0061278461919404,0.72,0.013521818840086436,0.015000000000000013,0.09499999999999996,0.012196313062187377,0.01218592915451413,0.008494655651240378,0.008371305382274895,0.0050000000000000044,0.005959114275821131,0.01927182755145813,0.0905695839091692,0.0785652891721535,0.3692242228208981,0.1342194749798552,0.6307757771791019,0.2320565917034668,0.5853494001816446,0.08670011380234131,0.31424431873921244,0.4890558385163125,0.4608048247905113,0.03662109375,0.1220703125,0.390625,0.0325492751421972,0.17524340966989085,0.08031179943826251,0.4323940704915953,0.10542571390680908,0.5676059295084046,0.2182867884872688,0.7617856826585403,0.1614752833079041,0.3593472195717149,0.4495495698753567,0.5663278871186717,1.166729859429345,0.5233546668319212,1.435607070370725,2.1987594970543034,1.387443126323764,1.723311705413364,1.4389380946053123,1.7749523509116738,1.5384021393173488,1.6582280766035324,1.5705980791178364,2.004320911211728,S3
0.7067391304347818,7.508754755918933e-18,0.011799149032285895,0.705,-0.0013843401820778922,0.09499999999999996,0.00034370628490504616,0.004768957278588331,0.0,0.0,42.409113300492564,0.695,-0.012206732900651985,0.7,-0.006784865115795347,0.715,0.007813224051062663,0.72,0.013446302908232543,0.015000000000000013,0.09499999999999996,0.012524125346522641,0.012572111078624338,0.008699852972064622,0.008696552255077535,0.0050000000000000044,0.005435172419333112,0.039732689144825965,0.13241615929965211,0.11300357636527385,0.3766042493341548,0.18705564114240653,0.6233957506658452,0.3397919066525064,0.6041174469538911,0.12435354411109766,0.31961977781025136,0.4845200977893659,0.4725737280567244,0.01220703125,0.048828125,0.390625,0.02651158682786459,0.09686062433855068,0.10151682564410132,0.3708937973648806,0.17219178411253575,0.6291062026351194,0.3002201965845017,0.5895567327286366,0.09245212157007278,0.3154629339508902,0.4880315224826031,0.4634551929171338,1.204320789260634,0.7304584052938443,1.4346880769146948,2.116757396870804,1.403506490001012,1.5574608573361497,1.5040773967762742,1.717256941930134,1.5826106702009561,1.9501030273153492,1.5371172508544744,1.8132656744490188,S3
0.7067469879518069,1.2332838900052942e-16,0.011652002557971124,0.705,-0.0014732844421161404,0.09499999999999996,0.00033902581757531936,0.004732495068577169,0.0,0.0,42.41302766199317,0.695,-0.012071110529072726,0.7,-0.006665507137244536,0.715,0.008024325563122159,0.72,0.013283623624934626,0.015000000000000013,0.09499999999999996,0.01228415109713578,0.012309885208571384,0.008488314704601558,0.008481450421907646,0.0050000000000000044,0.00527370350969103,0.04151458791655995,0.09760786658839604,0.12499237468088815,0.29387836046789545,0.30032772878601155,0.7061216395321045,0.4668346913834597,0.4161865945117152,0.09313314504506504,0.2576441889305736,0.5342227475429925,0.3479677623749715,0.03662109375,0.08544921875,0.390625,0.02763448721026266,0.09499776792580036,0.12512765740866275,0.4301454218840277,0.1657685164029899,0.5698545781159725,0.3185306610219153,0.7548336688039871,0.09075232484245987,0.35777613272656394,0.4509829896663799,0.5623740768160733,1.1741335824724586,0.7755447728109779,1.3874145141049363,2.046144210022219,1.3394313511410418,1.7437097715863468,1.4044217457124473,1.721730864867571,1.589235205116581,1.8038808297604,1.5512559570513644,1.5125880864441823,S3
0.7073671497584552,1.9576396327931505e-17,0.011390088852148721,0.705,9.402307267464273e-05,0.09499999999999996,0.00034306603669018816,0.004762853306720221,0.0,0.0,42.45149677908306,0.695,-0.011271152716279698,0.7,-0.0051442943405723964,0.715,0.005515767530239635,0.72,0.012236813119058677,0.015000000000000013,0.09499999999999996,0.011868032892343495,0.011564243407197614,0.008184555065462474,0.00779438854392477,0.0050000000000000044,0.0053839192965143825,0.019372106298823463,0.04109939449274181,0.09531196302454617,0.2022115668682529,0.3760357669826343,0.7977884331317471,0.4907198363060039,0.2534651525022294,0.04027726489504094,0.1841628329942509,0.5865572612348885,0.2259118380720047,0.03662109375,0.146484375,0.390625,0.0501514936942308,0.1620058862974432,0.11516421503875254,0.3720184455692232,0.19440165840212068,0.6279815544307766,0.35971736713510405,0.5924034598539014,0.1501477240773393,0.31628297350575657,0.4873409373139356,0.4652444848708166,1.1244473030896418,0.6766193529026117,1.390007115751161,2.005607279668784,1.2928451936554124,1.7264543708202882,1.3951833085371366,1.7843793619304325,1.6568666060052113,1.6292405397302805,1.4951487660319729,1.5096175771518894,S3
0.7068719806763274,-7.240584943207543e-17,0.009449011244613708,0.705,-0.000257033890554037,0.06499999999999995,0.00032485249067793604,0.004518403614818401,0.0,0.0,42.41339901477826,0.695,-0.010737762236086978,0.7,-0.0054322994331962296,0.71,0.00466785230545641,0.715,0.0097204319682491,0.010000000000000007,0.06499999999999995,0.010143465394011354,0.00975441183039171,0.0071192443230879456,0.00674214262645782,0.0050000000000000044,0.005116464172301383,0.013464225351011352,0.02249289680136645,0.12148787932537505,0.2029536984894021,0.4771111126103099,0.7970463015105979,0.6120632172866963,0.2546322567519041,0.022243662017160847,0.18477994788060856,0.5861443734742687,0.2268425071358207,0.03662109375,0.146484375,0.3173828125,0.043497087577974526,0.11430780317955648,0.15586436258285166,0.4096024325511238,0.224661606494243,0.5903975674488763,0.4240230566550692,0.6937739163137593,0.10823340781002114,0.34330770190141313,0.463984027397421,0.5269591258790298,1.0617279508923556,0.5778603905792603,1.379242930900001,2.060901557774101,1.2889253906993097,1.6951326335389834,1.4449341989569398,1.6784307839210515,1.5284688499004333,1.628855998291202,1.4343627641609131,1.9236870122706036,S3
0.7066062801932351,-2.0702709541319342e-16,0.009668453440994164,0.705,-0.0006273386348145671,0.06499999999999995,0.0003277720670867046,0.004617532973048217,0.0,0.0,42.401148162182544,0.695,-0.011285014289533669,0.7,-0.005692240837582907,0.71,0.0044483806017484575,0.72,0.0120913489378786,0.010000000000000007,0.06499999999999995,0.010310266577761285,0.010376709009945272,0.007159093561109656,0.0070565716586961594,0.0050000000000000044,0.005070310719665683,0.020356818155573102,0.03999790992345008,0.1271289623506299,0.249788191155506,0.3818180849959181,0.7502118088444941,0.5293038655021212,0.3329568905883256,0.039218703462271465,0.2229740898808369,0.5597368142368695,0.2873997005298261,0.03662109375,0.146484375,0.2197265625,0.057423734558350314,0.17321306835408268,0.15367815758483372,0.4635551034602723,0.17784263991622165,0.5364448965397276,0.3889445320594057,0.8641243610487824,0.1597461971266981,0.38086847827582004,0.429471238970841,0.6227914313387481,1.0856576745182562,0.6527754234089846,1.3376580312711988,1.9789946449941933,1.2565276788241653,1.5547794998962363,1.67189092708065,1.7112206067440423,1.6094379124341005,1.4675198010424764,1.684339220607218,1.8577174370198524,S3
0.7064216867469866,9.898373954489346e-18,0.009725856372174487,0.705,-0.0005158888060603495,0.06499999999999995,0.00033097076343103235,0.004634356564215892,0.0,0.0,42.387214854111335,0.695,-0.011760217290566977,0.7,-0.0061700762078413796,0.71,0.0047563080499254395,0.72,0.012096098440585124,0.010000000000000007,0.06499999999999995,0.010398230603566923,0.010518802790374784,0.007220786761503597,0.007157875067178498,0.0050000000000000044,0.005430025285086848,0.038219628194821935,0.10178638141968642,0.13694164248568494,0.3647025079164616,0.2385469804690349,0.6352974920835384,0.4137082511495418,0.5740657132462047,0.09693284567848023,0.31093646196557084,0.4918247401425683,0.4536618983271715,0.03662109375,0.146484375,0.15869140625,0.0923921159242036,0.31869949644756906,0.1444703214457391,0.4983392601826308,0.14543323018853066,0.5016607398173691,0.3822956675584734,0.993379032140431,0.2766460209762596,0.4043573348756575,0.4065716555369238,0.6898312048545967,1.100275560449481,0.8250812055352613,1.3306980218869209,1.9309565993882551,1.2812799261023071,1.5680397150745096,1.8287646652216087,1.6322525902002716,1.6007042324653458,1.5310845981875851,1.4600378353654395,1.5699591014603131,S3
0.7056987951807232,1.6800483360592734e-16,0.01008985588507682,0.705,-0.00012410175820321,0.06499999999999995,0.00032698034711789616,0.004488899697146935,0.0,0.0,42.33620689655173,0.695,-0.011365257014680608,0.7,-0.0057366027655771645,0.71,0.0047344050113498895,0.715,0.011113981007642826,0.010000000000000007,0.06499999999999995,0.010910657121231092,0.010510470671507104,0.007526723762520051,0.007181673642225751,0.0050000000000000044,0.005414742582369625,0.0316856215145573,0.1460626550247677,0.09691222228127247,0.4467406922805592,0.12001948767007956,0.5532593077194409,0.2486173314659093,0.8074707213188043,0.13633228959452634,0.3693132279142637,0.4403555023592538,0.5919284764790909,0.03662109375,0.10986328125,0.15869140625,0.042213083897367436,0.2199232898907035,0.09691222228127247,0.5048968894699909,0.0950323594787872,0.4951031105300091,0.2341576656574271,1.019781291475825,0.19878797962954745,0.40872438387371374,0.40219517471849775,0.7029892340047049,1.1011944100122213,0.8227776664728763,1.386234976933882,1.9203522863791496,1.3531002277186708,1.562812071094045,1.9315214116032136,1.7303905228517626,1.6640589969143256,1.418245960926493,1.4060969884160703,1.569772656041669,S3
0.7042908653846142,1.6279712620705418e-17,0.008296581570461965,0.705,0.0006890187340397036,0.05499999999999994,0.0003189928263824998,0.004377858848757574,0.0,0.0,42.26034482758615,0.695,-0.00948737240050409,0.7,-0.004392073412632258,0.71,0.005661359397190313,0.715,0.010564803166734471,0.010000000000000007,0.05499999999999994,0.009073853104720529,0.00910138298870193,0.00634332239275175,0.006345579989410836,0.0050000000000000044,0.005030802443309557,0.0031588192419446256,0.016042417046331026,0.036650360297746834,0.18613295657677092,0.16025383642160365,0.8138670434232291,0.2000630159612951,0.22870192137756545,0.015915097346171667,0.17069839933166914,0.5954610543117349,0.2059582636384896,0.03662109375,0.146484375,0.390625,0.011097474998292335,0.07934108533277281,0.048656228904081264,0.3478663398695358,0.0912142423876492,0.652133660130464,0.1509679462900228,0.5334279782459667,0.07635074877226386,0.29852285317453875,0.5020675798951932,0.42750573786505536,1.1059094355718384,0.8590964609614721,1.3700357630051905,2.1786070183201494,1.25158552811443,1.6539862886951693,1.7853285788977646,1.4663370687934267,1.5865984204642776,1.4357744183832604,1.5270669150009728,1.391489177996995,S3
0.7038341346153841,3.5228230589067465e-17,0.008067420018526924,0.705,0.0006877379468066548,0.05499999999999994,0.0003219370895394555,0.004346704063359139,0.0,0.0,42.2341871921182,0.695,-0.010224382088397798,0.7,-0.004586061526126617,0.71,0.005561054608583804,0.715,0.009599895861809229,0.010000000000000007,0.05499999999999994,0.008826170064868978,0.008894019258127151,0.006275483080621367,0.006164376882770528,0.0050000000000000044,0.0049550478477273785,0.01726347087600238,0.059154589681112514,0.060533560036733165,0.2074228254346925,0.2313029816258057,0.7925771745653074,0.30910001253854125,0.2617067865327493,0.05747103300164784,0.1884881918186037,0.5836543467156341,0.23246539681697614,0.03662109375,0.146484375,0.390625,0.04120579581359342,0.1992297324469786,0.06718216281775068,0.3248252838979107,0.13964337124032267,0.6751747161020892,0.2480313298716668,0.4810981160153453,0.18167946106708968,0.28128058953460794,0.5159174679579663,0.3927837829327944,0.9819921107471972,0.5519434875758773,1.3709050576904909,2.1066699838075102,2.2525150403492398,1.586536148147416,1.8488126586768927,1.8688392117709345,1.6852759888256048,1.7281866652104432,1.483668525145067,1.716958256145357,S3
