,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
341,0.7974999999999992,-2.2234794454924584e-16,0.021726033875173925,0.795,-2.587270866000191e-05,0.125,0.0015739720066286391,0.018778731311281317,1.0,0.00273224043715847,47.850862068965476,0.7655,-0.03115343114368624,0.785,-0.013282060099703452,0.81,0.013550338962619257,0.825,0.02654094505678723,0.025000000000000022,0.125,0.02449127928737734,0.024315768823566515,0.01721311475409836,0.017007078003912893,0.015000000000000013,0.013379358495114901,0.017541147013776605,0.06184649216234807,0.08406526340126243,0.296396903234923,0.1995586965111414,0.703603096765077,0.3011651069261804,0.4212558253334204,0.060009366385479594,0.2595888035404421,0.5327454768423747,0.35154086481364283,0.03662109375,0.146484375,0.1953125,0.04548999313426906,0.22445562613644923,0.09706270402589334,0.4789244514133912,0.10560538639931683,0.5210755485866088,0.24815808355947921,0.9191075127444565,0.20249635840021352,0.39131510156759597,0.41941768238327604,0.6518602408571662,0.8109724800084964,0.39569463601687554,2.5639776345204357,1.9705652951313775,1.6385628969056723,1.4600805311791218,1.5791325629387714,1.453546588129058,1.4663370687934272,1.2659644803539039,1.5326507692203302,1.4630583773317287,S3
342,0.7965803814713894,1.615419877792462e-16,0.021598255517150815,0.795,-0.0001971932468569637,0.125,0.0015556984530586608,0.018431577066576915,1.0,0.0027247956403269754,47.790185676392575,0.7650000000000001,-0.0317706413465888,0.785,-0.012516908590194858,0.81,0.013271102114775696,0.825,0.026385404184493845,0.025000000000000022,0.125,0.024294754396158004,0.024014177235302473,0.016949713785090047,0.016661598718902933,0.015000000000000013,0.012963657091363157,0.0222691079731699,0.08642104242089148,0.07883799008240837,0.30595124391593675,0.17884355771371668,0.6940487560840632,0.27995065576929495,0.44082096716398395,0.08288884657883866,0.26693169778059744,0.527121377447358,0.36521306721957575,0.03662109375,0.146484375,0.1953125,0.05353650032666147,0.3077731979829104,0.08471040881278102,0.4869872566131398,0.08923748748725406,0.5130127433868601,0.22748439662669656,0.9492693171676349,0.26832584196264575,0.39675209757790697,0.41410285736616215,0.667454593209839,0.812788733784907,0.5294129453490153,2.575850769684478,2.0511431055574083,1.7006692286636043,1.5901032607266448,1.4813168125378253,1.4494732627414222,1.4406711319979624,1.8845412026790214,1.3909133069761852,1.900958761193047,S3
343,0.7952173913043473,-1.249000902703301e-16,0.020453483390902874,0.795,0.0002976711617606598,0.11499999999999999,0.0015014835499069256,0.0181399192333781,1.0,0.002717391304347826,47.72672413793099,0.765,-0.030563726410869296,0.785,-0.010878980161677099,0.81,0.013486072143033934,0.82,0.025279022348332503,0.025000000000000022,0.11499999999999999,0.022942038857959906,0.022964406313858723,0.015834120982986696,0.015853925265422276,0.010000000000000009,0.011669512821179617,0.015086354007736785,0.08274018692236644,0.050683972268112186,0.27797314959472785,0.1316500853270444,0.7220268504052721,0.19742041160289336,0.38499004495290184,0.07949503796588717,0.24527534602785045,0.5435019984538205,0.32569295185383207,0.03662109375,0.146484375,0.2685546875,0.03584159704012879,0.30893312380738364,0.05408182129685568,0.4661529444607102,0.061935511510990554,0.5338470555392898,0.15185892984797503,0.8731956833400621,0.2692123960942937,0.3826419257585187,0.4277789949361135,0.6276458938937073,0.7703307769889427,0.6235292493808724,2.470590012988443,1.9349424113047993,1.6827138359873395,1.5307456438584353,1.400559938278713,1.47824570216275,1.532169131643289,1.4074965687704937,1.4342338234090097,1.6405284995041316,S3
344,0.7949727520435961,1.600294223506016e-16,0.020668455381814173,0.795,0.0010295765593776318,0.12,0.0014634712285073296,0.017655832542990888,3.0,0.008174386920980926,47.69708222811667,0.7650000000000001,-0.030466206125060766,0.785,-0.011603463578435336,0.81,0.01275658815966585,0.82,0.025872288070910843,0.025000000000000022,0.12,0.02316165631840394,0.02313256696006771,0.015999079360601177,0.016016583108987046,0.015000000000000013,0.012255161671855364,0.012921081494870427,0.10418690579844367,0.03627485078914551,0.2924959852255156,0.08774343534622642,0.7075040147744845,0.13693936763024234,0.41341954125694697,0.09910923225596514,0.2565752211871243,0.5350326637188927,0.346011974887934,0.01220703125,0.048828125,0.3173828125,0.008643048788013934,0.07464576390180465,0.032387907654615564,0.279718438175729,0.08339962450037358,0.720281561824271,0.12443058094300308,0.3883459649685891,0.07199108532352808,0.24664008355932657,0.5424879761632271,0.3281130853260569,0.8162469128115314,0.5789255608904209,2.4977547922658494,1.94696001791815,1.7111748495773185,1.4868716712351349,1.448352674938174,1.6962554721927718,1.8201974045485887,1.657329200138515,1.537694007575259,1.3444472511843901,S3
345,0.7930352303523036,-1.841345504256357e-16,0.020645200384781272,0.795,0.0010072161238650068,0.10499999999999998,0.0015024495594325078,0.018239267860152696,3.0,0.008130081300813009,47.57818302387268,0.765,-0.02950746889519444,0.78,-0.011374473459408702,0.805,0.013080917973912254,0.82,0.026490780653399718,0.025000000000000022,0.10499999999999998,0.023220366442801246,0.023214724441981912,0.016266478653946453,0.016131130263802317,0.015000000000000013,0.012238281361955705,0.011701949814862554,0.09584157868501869,0.038991846838298136,0.3193519213422504,0.08310495055817177,0.6806480786577497,0.13379874721133245,0.46918801559246026,0.0915226330827682,0.27714064735357985,0.5191794801342853,0.38470987783267885,0.03662109375,0.146484375,0.1953125,0.027772623366367134,0.33071166965424625,0.041136617454888696,0.4898478355094549,0.042841741686181135,0.5101521644905452,0.11175098250743695,0.9601994651902204,0.28571388908967416,0.3986739909232177,0.4122104169355497,0.673046236018613,0.8669496597032209,0.44678503246909024,2.4879551592770457,1.988192870214691,1.7426002332699715,1.4300389100827477,1.5628522131970952,1.4057881558008918,1.6094379124341005,1.5040773967762742,1.5950491749820008,1.4330561270279298,S3
346,0.7928590785907859,-2.1151403423075476e-16,0.020760583477412477,0.795,0.0014797337103804598,0.10499999999999998,0.0015104149691449063,0.018247446035386916,3.0,0.008130081300813009,47.56889920424402,0.765,-0.02859664486862279,0.78,-0.01227911438081794,0.805,0.012522814304229829,0.82,0.02681260751737924,0.025000000000000022,0.10499999999999998,0.023302845528461222,0.0233304390058979,0.016254287204118683,0.016227162505512174,0.015000000000000013,0.013575026511134736,0.011793237024133294,0.09955994899989634,0.04257460064323803,0.3594199845265336,0.07587902596665079,0.6405800154734664,0.1302468636340221,0.5610852287686162,0.09491005340070059,0.3070581268128775,0.49504984728195767,0.4453812388696215,0.03662109375,0.146484375,0.18310546875,0.028448328993498802,0.30303193186345306,0.04601960102398734,0.49020132623856827,0.047859380041010424,0.5097986737614318,0.12232731005849656,0.9615586533831698,0.264693804261044,0.39891122911063337,0.41197631330296713,0.6737393885314781,0.8590434659967899,0.3705529605253045,2.4488127634427093,1.9892783497889799,1.610051221254306,1.6007464043156419,1.5627261238577819,1.5783720928592098,1.5070758997725306,1.5990392052132019,1.415281897993143,1.425515074273172,S3
347,0.7924796747967483,-1.6999349835046435e-16,0.021235999067990518,0.795,0.0013122677290225981,0.10499999999999998,0.0015355665452331632,0.018761399212286783,6.0,0.016260162601626018,47.55066312997347,0.765,-0.02889531397781679,0.78,-0.012041541276164996,0.805,0.012986107926590273,0.82,0.026715520716899047,0.025000000000000022,0.10499999999999998,0.023782991634271684,0.023819249777953803,0.016552316742679603,0.016517226405724457,0.015000000000000013,0.012711496756565688,0.008202327507555158,0.06494625154162786,0.04040403843620472,0.31992027155198377,0.08589004802539504,0.680079728448016,0.13449641396915493,0.4704158323937424,0.06292432985180413,0.2775713344346993,0.5188412496986337,0.38554523996729023,0.03662109375,0.146484375,0.18310546875,0.021435827761145373,0.22081979031648893,0.046830439218912875,0.48242073429483784,0.05024341331225099,0.5175792657051621,0.11850968029230924,0.9320712135513707,0.19952259235742717,0.3936763828682859,0.41711647698943116,0.65859259512725,0.8346367622610086,0.3164137360989087,2.443690820565818,1.9738716238644023,1.6050670031962042,1.463552844257022,1.5345970710647259,1.2045823745977826,1.6187692398629847,1.434362764160913,1.5390154481375544,1.5062536761988696,S3
348,0.7918699186991874,-9.026203452237045e-17,0.02743865470470879,0.795,0.0012684264327953443,0.27,0.0016439655937232774,0.02033250435449199,7.0,0.018970189701897018,47.539219401288385,0.76,-0.0310417442893584,0.78,-0.011804536508937424,0.81,0.016299379973823164,0.82,0.030410877208066893,0.030000000000000027,0.27,0.028117267585735385,0.02822329214272623,0.019144909335272204,0.019110371460874527,0.015000000000000013,0.014302589970670576,0.003259983611023286,0.03200762728352325,0.030543180408948576,0.29988332802574086,0.07130703117175946,0.7001166719742592,0.10511019519173131,0.4283333621810487,0.031506057810667114,0.26227451276742075,0.5306968792802941,0.35650828357840014,0.03662109375,0.146484375,0.1708984375,0.010929113495413686,0.14480674715488137,0.036693351364989704,0.4861734536479129,0.038780434975395406,0.513826546352087,0.0864028998357988,0.9461820474234013,0.13523584298389724,0.3962046646841911,0.4146405819738708,0.6658695289378652,0.927676570265748,0.26154616986631235,1.4593429114999443,1.5750946912404886,1.4567168254164367,1.2486256022294067,1.2192402764567245,1.276767961762626,1.2903143141475004,1.3923734071962728,1.3561845596485202,1.376991968457577,S3
349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
367,0.797636612021858,-3.0364296383873817e-16,0.02034164830802596,0.795,-0.0011701726560570114,0.125,0.00144888514223048,0.01773450435984485,2.0,0.00546448087431694,47.88481432360744,0.775,-0.024991501815408924,0.785,-0.013736441546209122,0.81,0.012074780230617144,0.825,0.027308786512393827,0.025000000000000022,0.125,0.022802829553113788,0.02275739399837828,0.01621189047149806,0.015932700386392357,0.015000000000000013,0.01299141319173125,0.020625442186812504,0.156089862286101,0.0483553677743114,0.3659452548131033,0.08378288825802219,0.6340547451868966,0.1527636982191461,0.5771508810414088,0.14504350277054484,0.311846683341909,0.4910644996629222,0.45561997939752935,0.01220703125,0.048828125,0.390625,0.013839410736134981,0.11439809793741253,0.04475012782267228,0.3699094999762612,0.07622575364440035,0.6300905000237389,0.1348152922032076,0.5870736028591524,0.10831443667781405,0.31474467924659233,0.4886355347643666,0.46189181908202004,0.8597538974184058,0.6488461862259958,2.555697590789605,1.9534802079158586,1.6829566093792558,1.6368368866222147,1.5308755899309983,1.8953943589184117,1.7047480922384253,1.4594452427555058,1.6191467265610613,1.7446919583700693,S2
368,0.7988493150684932,-1.602979545143719e-16,0.01950744520652625,0.8,-0.0011586891662123122,0.11499999999999999,0.0014274483116828642,0.017688930888170064,1.0,0.0027397260273972603,47.93222811671089,0.775,-0.025015880145006775,0.785,-0.012508706008790338,0.81,0.01240192005389612,0.825,0.02552977126174949,0.025000000000000022,0.11499999999999999,0.02183922926388931,0.02177647331321577,0.015427810095702765,0.015243395270366765,0.014999999999999902,0.012540101376279256,0.0033117696895904403,0.0211362859574371,0.02454446343852812,0.15664700342515256,0.13214199019194747,0.8433529965748474,0.15999822332006602,0.18574310408731698,0.0209160130927436,0.1455253052255405,0.6115861940288673,0.17036967010383974,0.03662109375,0.146484375,0.390625,0.010279706841990466,0.08384019724462054,0.028443007364770085,0.23197814727085872,0.09416771135762707,0.7680218527291411,0.13289042556438763,0.3020462848114696,0.08051047263409686,0.20862112734919233,0.5698613242799827,0.2639370921648717,0.9049681869686619,0.6213928697976563,2.4911195037121967,1.8893416277296478,1.5642459182427269,1.548350220454262,1.4442003586973322,1.7534772826570382,1.3635661100423346,1.2738847935246502,1.3682758556172123,1.3350010667323402,S2
369,0.7975409836065575,-2.575353409581306e-16,0.020159425223235813,0.795,-0.0010812714815535696,0.12,0.0014340444179859314,0.017750221824829358,1.0,0.00273224043715847,47.84370026525199,0.775,-0.024737898951874802,0.785,-0.013789067285258194,0.81,0.011694948328010546,0.825,0.026395658745198558,0.025000000000000022,0.12,0.022559023879036116,0.02249265341525679,0.015917764041924236,0.015749218161747874,0.015000000000000013,0.01274200780663437,0.004653417828280144,0.01872465784948514,0.044655496667897726,0.17968704446087633,0.20386268004250319,0.8203129555391236,0.25317159453868104,0.21904694208173625,0.018551509532962494,0.1652491867428628,0.5990084398993046,0.19806935843836387,0.03662109375,0.146484375,0.390625,0.01546559733961286,0.0895099851457859,0.05729349976536904,0.3315966529021662,0.11548719408039435,0.6684033470978339,0.18824629118537622,0.4961026217806036,0.08572804024882462,0.2863787131245301,0.5118670895109219,0.4028634746465157,0.8973526126001062,0.5964724521718514,2.5233521964178465,1.7139140592525055,1.4653478511838256,1.4669915190785656,1.3578024053255844,1.6951326335389831,1.6466672542024563,1.6053479271825752,1.5763379640077555,1.3862943611198906,S3
370,0.7960245901639343,-3.2791013377590004e-16,0.01950699057616071,0.795,-0.0009336319818684657,0.12,0.0014166662067340715,0.01797054014523618,2.0,0.00546448087431694,47.76372679045094,0.77,-0.023714353547894727,0.785,-0.012893029895652885,0.81,0.011067448023589721,0.82,0.026142813374444494,0.025000000000000022,0.12,0.021797814207654257,0.021676224200498626,0.015229329033413973,0.015079476113542396,0.010000000000000009,0.011980238959621303,0.00789929261121522,0.02724174205604035,0.05519831460329337,0.19035859568186775,0.23477185672294526,0.8096414043181324,0.29786946393745384,0.23511469975054555,0.026877289864709154,0.17425460263851789,0.593128706488288,0.2111638400593302,0.03662109375,0.146484375,0.390625,0.022991198882279275,0.1177346547863819,0.06979707676790066,0.35742088876892525,0.1254827150996219,0.6425791112310747,0.21827099074980183,0.5562286145345844,0.11130400737422216,0.30558649397781135,0.49626763534980006,0.44226533947193913,0.9259904362987239,0.44988806892495725,2.4293133175648,1.8916703801183166,1.4071745882296467,1.3782298012831602,1.461425467563967,1.7320402345264327,1.7646084801621043,1.460114273355158,1.6094379124341003,1.6567840330312988,S3
371,0.7960490463215251,1.579118307504991e-16,0.01964654318001202,0.795,-0.0014243733261343205,0.12,0.0014068385340661642,0.017866838876309157,2.0,0.005449591280653951,47.76836870026521,0.77,-0.0245920951309085,0.785,-0.013122206683906096,0.81,0.01210417421261581,0.82,0.025462497887943646,0.025000000000000022,0.12,0.022012179687621883,0.022002848823632525,0.015432737640044762,0.015412431317251115,0.015000000000000013,0.012541987440304103,0.008988732322683452,0.036987850449835886,0.05247748326165996,0.21594027201897797,0.1905410272320564,0.7840597279810221,0.2520072428163998,0.27541303846204523,0.03632021312266803,0.19551766393218117,0.5788915134073713,0.24327007788429322,0.03662109375,0.146484375,0.390625,0.024706263019112468,0.14682098732735316,0.06351978276952176,0.3774766428182874,0.10475495416592194,0.6225233571817126,0.19298099995455617,0.6063654294470162,0.13699375563338512,0.32025330568940474,0.4839825652901552,0.4739741297701428,0.9253213349069866,0.4266418704725076,2.4091115952918414,1.739115735742633,1.3614447727391448,1.4300389100827475,1.5847887771594462,1.575915220395457,1.4007246259489194,1.3425899268851613,1.3958638121360412,1.4260346897694047,S3
372,0.794495912806539,1.5609675223612556e-16,0.019682017524895658,0.795,-0.001630114332657917,0.125,0.0013912309674406107,0.017877079649502872,2.0,0.005449591280653951,47.673872679045054,0.77,-0.025180661428119012,0.78,-0.012684201671777556,0.805,0.013388694501467457,0.82,0.0254416227585498,0.025000000000000022,0.125,0.022000863596438377,0.021894292222830798,0.015325824677590645,0.015326892883781631,0.010000000000000009,0.012605529995086462,0.0022163479144003836,0.018019006708090743,0.02201828833476004,0.17900965937112562,0.10098227159095537,0.8209903406288743,0.1252169078401158,0.21804112729755767,0.017858588590668224,0.1646748143725002,0.5993804962991532,0.19724393497179066,0.03662109375,0.146484375,0.390625,0.007508446302221717,0.0785368275764779,0.027780000513095673,0.2905731788646995,0.06782414513322692,0.7094268211353006,0.1031125919485443,0.4095886569381367,0.07560533329836377,0.25508644439190853,0.5361581220065291,0.3432979291598358,0.9338929315327147,0.5129976325487557,2.452862736069467,1.923604391541015,1.5348877558822824,1.4075825446686365,1.7632675134337488,1.581901754625495,1.410105009813609,1.4570098859182885,1.3397743454849977,1.5322482737429703,S3
373,0.7945652173913039,-2.5070525365856116e-16,0.01961693332244199,0.795,-0.0008394313758919858,0.125,0.0013852980016939714,0.01803016172648171,2.0,0.005434782608695652,47.67513262599467,0.77,-0.025514095688581827,0.78,-0.012226324906597252,0.805,0.012656505991371747,0.82,0.024591165074071938,0.025000000000000022,0.125,0.021924979267864023,0.02178558935285144,0.015223298676748617,0.01526056180238277,0.010000000000000009,0.012324246346953505,0.00848738592658274,0.13521903913985842,0.01789731042836132,0.28513574618200127,0.04487037362391293,0.7148642538179987,0.071255069978857,0.3988669802121559,0.12682561834026532,0.2508643518199124,0.539333925192483,0.3356626091128351,0.01220703125,0.048828125,0.390625,0.005707461168102278,0.09807034908718752,0.01684883545368768,0.2895107169349596,0.041348787183794436,0.7104892830650404,0.06390508380558439,0.4074807654888397,0.09355441124184112,0.25426285722753383,0.536779460034451,0.3418014152110418,0.8925987627196702,0.609130710333844,2.3444307848106667,1.6739764335716716,1.4436714737031933,1.4260090234064553,1.4785440947711095,1.4941517569763039,1.5472247279325275,1.3559890116245616,1.5339303599259553,1.791759469228055,S3
374,0.7939130434782615,-2.7755575615628914e-16,0.019180429497944632,0.795,-0.0008408899698821304,0.125,0.00135980680049364,0.017737711805500624,2.0,0.005434782608695652,47.632161803713565,0.77,-0.025148947067305347,0.78,-0.011721139102310596,0.805,0.012240114428895499,0.82,0.024738377961613676,0.025000000000000022,0.125,0.021385055088263424,0.02138393981929467,0.014851134215500926,0.014844741226361771,0.010000000000000009,0.01184857374429682,0.0061543149308604835,0.08172017005292216,0.018344997345374554,0.24359434307902816,0.056964622383450486,0.7564056569209718,0.08146393465968552,0.3220419372200419,0.07855252410402164,0.21800585036534523,0.5632694804477745,0.27917746348310873,0.01220703125,0.146484375,0.244140625,0.013903174976597467,0.2513342266278044,0.021904536379847506,0.3959785962513226,0.03341293933024105,0.6040214037486772,0.06922065068668604,0.6555704711684065,0.22421036337006378,0.3335956720244483,0.47251385333825835,0.5041456450051904,0.8919426341300061,0.533359803605013,2.320692583621436,1.8272620777092814,1.4302641056324936,1.4606926511737501,1.5422291627406504,1.6265741946770875,1.5976034547870976,1.4271163556401456,1.4916548767777171,1.4683593141741949,S3
375,0.7918021680216815,-1.7240048593772755e-16,0.018944753652108615,0.79,-0.0007789815265957234,0.09499999999999997,0.0013992586394500513,0.01807818370902541,2.0,0.005420054200542005,47.51001326259954,0.765,-0.026244531381859275,0.78,-0.01153571320525204,0.805,0.01321914836363386,0.815,0.023605401265528285,0.025000000000000022,0.09499999999999997,0.021290061270180995,0.021339954722633416,0.014851095394422854,0.014846982314112817,0.010000000000000009,0.01209753231492361,0.014488218715026934,0.09834130242962152,0.04620455932697347,0.3136214763025712,0.10112131858068901,0.6863785236974287,0.16181409662268942,0.45692204151891946,0.09380113488640152,0.2727878087773946,0.5225833442846626,0.376326019617471,0.03662109375,0.146484375,0.1953125,0.03411672460372727,0.3515681628791324,0.04785537640352944,0.49314308338497853,0.04918618823739754,0.5068569166150214,0.13115828924465425,0.9729433834668194,0.30126552044527405,0.4008833501237885,0.4100259692939969,0.6795265309707772,0.8959823482996134,0.30635870174080343,2.2797351733868125,1.7211565507019455,1.5231917927995895,1.3901038895365583,1.5451179466465415,1.5404450409471488,1.5236710906766753,1.3975939163738238,1.6146872683202442,1.573505903208037,S3
376,0.7923170731707323,-2.6175990011487433e-16,0.019458980158314994,0.79,0.0002213703629395658,0.09499999999999997,0.001455644406438679,0.018361840301128973,2.0,0.005420054200542005,47.542440318302425,0.765,-0.027117655938016787,0.78,-0.01200937861244089,0.805,0.012488183437944556,0.815,0.025237353949919907,0.025000000000000022,0.09499999999999997,0.02194105691057263,0.02193838885618851,0.015385683125123908,0.015276580514508245,0.010000000000000009,0.012196705454128542,0.0027984561671377923,0.022008965608377326,0.026535537246640175,0.20869354093133552,0.10061519836415149,0.7913064590686644,0.12994919177792946,0.2637328920289105,0.021770264353970243,0.1895400580544312,0.5829452190319298,0.23406995379615247,0.03662109375,0.146484375,0.390625,0.009387463472179478,0.09989693338209941,0.03254034080017556,0.34627887147359965,0.061431147156046556,0.6537211285264003,0.1033589514284016,0.5297042674055399,0.09521647848912954,0.2973443951070443,0.5030279781095381,0.4250744274441393,0.8372075819881108,0.3727532047315723,2.289888002594205,1.8246750465783745,1.3727454305615747,1.3237472113672448,1.616370349209745,1.6303932776100882,1.5615564262008863,1.343122189254682,1.6643145226599345,1.6462518855568167,S3
377,0.7923170731707313,-2.226463518218471e-16,0.019982594494077608,0.795,0.0007426342036626066,0.11499999999999999,0.0014397686954864767,0.01803731845225972,2.0,0.005420054200542005,47.53435013262598,0.765,-0.027827727780803314,0.78,-0.012681072841134039,0.805,0.013837970393511062,0.8180000000000001,0.024501454529821144,0.025000000000000022,0.11499999999999999,0.02251634853305529,0.02239998875290959,0.01586291228765945,0.015620819200081015,0.015000000000000013,0.013144113095067467,0.007955413259223106,0.07313313169724649,0.028423466858254687,0.26129342088258256,0.08035641272021868,0.7387065791174174,0.11673529283769647,0.3537174681654621,0.07058253022714506,0.23213771895737823,0.5531414914734855,0.30285448814161076,0.03662109375,0.146484375,0.390625,0.019204079407531455,0.2221502568939204,0.030162373153477806,0.34891435316329455,0.05628397931102395,0.6510856468367053,0.10565043187203321,0.5358962447697815,0.20061181300545733,0.29930008607985004,0.5014330393264136,0.4291140834659386,0.855655822730105,0.32459366166727704,2.452485682540538,1.8611354090973962,1.5260563034950492,1.493327117970079,1.9001275059498366,1.7635885922613586,1.7416753648306436,1.6094379124341003,1.5715186775718064,1.4722367909206153,S3
378,0.7914092140921405,-1.5043672420395076e-16,0.020190479398668592,0.79,-0.0011024862349094944,0.11499999999999999,0.0014757961790178805,0.018290103868977052,2.0,0.005420054200542005,47.49794429708222,0.765,-0.026557963530869276,0.78,-0.011598543897821612,0.805,0.013381098058556834,0.82,0.028141823185857985,0.025000000000000022,0.11499999999999999,0.02275067750678045,0.022765822224909953,0.015899119424798547,0.015898207266746515,0.015000000000000013,0.014337684980845089,0.002160466529442313,0.04117345422964155,0.011079803274088196,0.21115521428460238,0.04139251341307847,0.7888447857153976,0.054632783216608985,0.2676765038043666,0.040348398451794984,0.1915746267002022,0.58157004040237,0.23718570028290253,0.03662109375,0.146484375,0.390625,0.005775131736795187,0.10645978455620536,0.012423900734916381,0.22902435058924903,0.04182317256952198,0.770975649410751,0.060022205041233546,0.297057826358446,0.10116553511843679,0.2062206437230508,0.5715306090792643,0.26009848904240157,0.8529844135504443,0.285617360778275,2.4705725817227973,1.8892368000780464,1.5955697372009399,1.5142150650607293,1.499046843587558,1.763186096783999,1.4968362355197147,1.529672943965238,1.5260563034950492,1.5567941789486786,S3
379,0.7921273712737125,-3.7398569637102154e-16,0.01979205851596244,0.79,-0.0007317558810139291,0.11499999999999999,0.0014499262578210959,0.0180672038182113,1.0,0.0027100271002710027,47.53428381962862,0.765,-0.02660088163455114,0.78,-0.011945606993526259,0.805,0.012536260345711175,0.82,0.02643522844159068,0.025000000000000022,0.11499999999999999,0.02224416755037678,0.022270967829661623,0.015566792253288398,0.015554018985490935,0.010000000000000009,0.012384265760988944,0.011778353202596938,0.18332933515714545,0.02930898496148238,0.4561925283353394,0.0349379790745832,0.5438074716646606,0.07602531723866252,0.838886098675472,0.16833193607306632,0.3758251720322925,0.43425174930986987,0.6091600071491,0.01220703125,0.048828125,0.390625,0.007897449534710048,0.13721031682342222,0.02677109933920224,0.4651211768937389,0.030786158143654402,0.5348788231062611,0.06545470701756669,0.8695823367853471,0.12857817288108186,0.3819379536516012,0.428451435321245,0.6257150566076743,0.8687654215189116,0.3126623785322692,2.4318264747490606,1.8516700603108327,1.6729711052473288,1.5285764172645986,1.3652409519220583,1.6534547978508747,1.515408962785824,1.6216084480543556,1.6010696627635836,1.4198170531585341,S3
