,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,Labels
276,1.0339107142857136,-2.9341608507950566e-17,0.08294733761063264,1.0375,-0.004368971087459261,0.4850000000000001,0.004353474128728027,0.043277078766138045,131.0,0.46785714285714286,62.2090386624869,0.9175,-0.07915281718243489,0.985,-0.047173351564250954,1.095,0.04662132375048522,1.1324999999999998,0.08834199301922585,0.10999999999999999,0.4850000000000001,0.0930889656938099,0.0810809454880164,0.06555216836734695,0.05717111124842541,0.057499999999999885,0.0466428222936518,0.022372595502201484,0.03903290419407329,0.14372366321778243,0.25075105730351815,0.42944904745124624,0.7492489426964819,0.5955453061712301,0.3346698847529726,0.03829038071483938,0.2237442167214332,0.559186520211205,0.28868398393553346,0.03662109375,0.146484375,0.2197265625,0.06380618555845094,0.16974024159336365,0.174067487526043,0.46306258754731405,0.20183739489604952,0.536937412452686,0.4397110679805435,0.8624144580130526,0.15678170842835576,0.38053190140134735,0.42979174313703816,0.621873741633232,0.8740677652027405,0.9333122960877661,1.8670883634593802,1.7507404497835095,1.5188225769339834,1.2656663733312759,1.2497188261141399,1.4388123954033372,1.5012243277938675,1.2564192796984783,1.3600919887258667,0.9873866535578852,S2
277,1.044891696750903,-7.61524818334945e-18,0.07813372851883835,1.05,-0.00022119676727627713,0.4850000000000001,0.00442537276063536,0.04374408674512122,138.0,0.4981949458483754,62.831933124346946,0.946,-0.08515529676400141,1.005,-0.04447274153679731,1.1,0.05144368197170396,1.135,0.08577777338637653,0.0950000000000002,0.4850000000000001,0.08606001151049501,0.08133515932279199,0.059969763713850065,0.057426819827638795,0.050000000000000044,0.04932683957997641,0.028996218017921557,0.0662788204311241,0.13381644308732946,0.3058742349307453,0.30367200087274326,0.6941257650692548,0.46648466197799426,0.4406611169378324,0.06417484917111596,0.26687272830822084,0.5271668349553604,0.3651021172142312,0.03662109375,0.146484375,0.1708984375,0.0747604626481626,0.2445952941777965,0.15026152311288843,0.4916136169778505,0.15538811295009805,0.5083863830221496,0.38041009871114906,0.9670078377304447,0.21881041215418573,0.39985849838909837,0.4110404589297009,0.6765135240102924,0.6993605424612317,1.083829428333859,1.8590824670195345,1.750459300819566,1.3929684682075838,1.2045937295244018,1.322442889133358,1.1890898736342257,1.0248461384285004,0.9325512527459352,1.1404593986036102,0.9007865453381898,S2
278,1.0424909747292423,-6.813643111417928e-18,0.07695945731632516,1.045,-0.0016444060259561688,0.4850000000000001,0.004235800128726425,0.04170089239905391,140.0,0.5054151624548736,62.68236154649951,0.947,-0.09839344760261483,1.0,-0.04086563765782225,1.1,0.05700011518018372,1.13,0.08684381905870686,0.10000000000000009,0.4850000000000001,0.08477135980746588,0.08362961915049685,0.05908861056445413,0.05888312208887887,0.04999999999999993,0.050186312416084844,0.05970514454666892,0.17837718140382944,0.16933819216235446,0.5059207150621678,0.16537471268785725,0.49407928493783215,0.39441804939688063,1.0239666597757193,0.16413822192909444,0.40940448195079315,0.401510154203346,0.7050592788467204,0.01220703125,0.048828125,0.15869140625,0.039838746295698044,0.12886912454409102,0.15221400249957734,0.49237707180536444,0.15692712371384474,0.5076229281946356,0.3489798725091201,0.9699661785501037,0.12121635687510716,0.4003701989430192,0.4105341907023574,0.6780163743538428,0.7876179892540093,1.0796425907187404,1.8762041208618723,1.7100163700548685,1.4756290888187569,1.271745419407658,1.2488233704912877,1.4610179073158271,1.210729586788816,1.1537987042354003,0.9420432279765697,1.276293465905562,S2
279,1.04768115942029,4.617884174890144e-16,0.06574512611120409,1.045,-0.0018520687965826177,0.3650000000000001,0.004156444761794778,0.04046148848511782,139.0,0.5036231884057971,62.948247126436776,0.96,-0.0890022378866355,1.0,-0.04584076045337959,1.095,0.04836659246681263,1.13,0.08117269112408057,0.09499999999999997,0.3650000000000001,0.0746861660079113,0.0746622842030773,0.05326612056290697,0.05316418427344975,0.04750000000000004,0.047731389392274726,0.05853494630798969,0.16422399516685035,0.16321390121085816,0.45790831997322967,0.1932196775028896,0.5420916800267703,0.4149685250217374,0.8447064156207242,0.1520547665062223,0.37700275093259655,0.4331397286440223,0.6123201405060612,0.01220703125,0.048828125,0.15869140625,0.039093747208806276,0.11808733286312321,0.14686916140613174,0.44363584431187164,0.18418876208952734,0.5563641556881282,0.37015167070446536,0.7973839431894552,0.11161948694425446,0.36716482328696415,0.44235243159328963,0.5863322428481971,0.8045336939484394,1.2402862694834376,1.8692769230343973,1.8209460903145867,1.4329176772042325,1.1638945807585253,1.2889201970947142,1.35618455964852,1.324418957401803,0.9580303380469202,1.1164699060681162,1.2656663733312759,S2
280,1.0459566787003614,9.13829782001934e-17,0.07062022024724632,1.045,-0.0011134253796145632,0.44000000000000006,0.004188035939740271,0.040188537881777946,138.0,0.4981949458483754,62.87378265412748,0.956,-0.07098528968380775,1.00375,-0.04264583702681543,1.09625,0.04506721102477629,1.13,0.08201420668519362,0.09250000000000003,0.44000000000000006,0.07874954219642043,0.07042624090732093,0.05550039750289987,0.04990728985834328,0.04999999999999993,0.042336407439736545,0.03982599286148551,0.09620879354972275,0.14344329690567187,0.34652008767458536,0.27051047376397686,0.6534799123254147,0.45377976353113425,0.5302689204959494,0.09185767544565403,0.2975235515946175,0.5028821047873944,0.42544348498951323,0.03662109375,0.146484375,0.15869140625,0.09654203860000818,0.3188037300807412,0.15093263807719376,0.49841383823784097,0.15189329992408887,0.5015861617621589,0.3993679766012908,0.9936754165761411,0.27672506060144597,0.4044071074480226,0.40652199058584276,0.6899798782374503,0.9084702118397949,0.9700985261212584,2.1265671559883907,1.9465837765647875,1.4650956037053622,1.1702908639391576,1.2572641013761596,1.4000876832522264,0.9376819218554727,1.0449081096962487,1.499234772300486,1.3609765531356008,S2
281,1.0390681003584226,-2.896926028412595e-16,0.07373166656879164,1.04,-0.003756556966408864,0.44499999999999995,0.004152145044750524,0.039131133605156826,140.0,0.5017921146953405,62.4692580982236,0.942,-0.07369952130461559,0.99625,-0.04558357875911276,1.095,0.04285707493912694,1.125,0.07921844054710114,0.09875,0.44499999999999995,0.08246435109977313,0.07294671989293186,0.05760614586143552,0.051785404142866774,0.050000000000000044,0.04380428560377525,0.023990073616119198,0.049993648186328773,0.14755041324977305,0.3074848192545841,0.3323120190077613,0.6925151807454158,0.5038525058736536,0.44401166617547755,0.0487841148047811,0.268105306376792,0.5262156951852885,0.3674251195068893,0.03662109375,0.146484375,0.18310546875,0.06762525966527062,0.1854527379848607,0.17524742825212994,0.48059135824440413,0.18940213367987643,0.5194086417555956,0.43227482159727704,0.9252663887531991,0.1701247589929516,0.39244157435198895,0.41832120768144265,0.6550643419334928,0.7880899403024858,1.2607956216293705,1.849556248873276,1.7281866652104427,1.329955859478144,1.2144441041932315,1.2581393255317486,1.3947332297657553,1.1966735018443244,1.1111124514323412,1.2093636529608125,1.0319209141694372,S2
282,1.0344285714285717,1.0229912155474656e-16,0.07424792748826818,1.035,-0.0029066328287714605,0.44499999999999995,0.004315388370836532,0.04017930917261155,146.0,0.5214285714285715,62.17975966562175,0.94,-0.07964208226052433,0.99,-0.04649438722797128,1.09,0.04834119422077188,1.125,0.08599410433442123,0.10000000000000009,0.44499999999999995,0.08339503328213711,0.07666206428038748,0.058194897959183665,0.05426295863311462,0.050000000000000044,0.04709317857552847,0.0166387826626389,0.03220512853585988,0.1519182680076586,0.29404478965385433,0.3647318252876341,0.7059552103461455,0.5332888759579316,0.4165204609930957,0.031697415268741536,0.25777280881341713,0.5341251945314903,0.3482034849374424,0.03662109375,0.146484375,0.1953125,0.05475602031229957,0.1381051694366087,0.18716157462666488,0.47205733412353074,0.20931902443905656,0.5279426658764693,0.451236619378021,0.8941450741433068,0.12936474745918083,0.3866609693603415,0.4239221677081949,0.638767588527081,0.7806606510301244,1.1137254177992904,2.105798651784315,1.9073241550601232,1.4179657049575418,1.242792796175518,1.349926716949016,1.2393399481632272,1.4021258263365715,0.940243972896648,0.9781661355922425,1.2729656758128876,S2
283,1.0352500000000002,-4.405206358423389e-16,0.0760937570148224,1.035,-0.0015459121198707626,0.44499999999999995,0.004504272711082039,0.04202573680291526,146.0,0.5214285714285715,62.26267502612332,0.94,-0.09027823468958285,0.99,-0.04617336728055976,1.09,0.050323809250481855,1.13,0.0921846611563919,0.10000000000000009,0.44499999999999995,0.08545519713262215,0.08332234456639986,0.05958035714285714,0.05833861777118149,0.050000000000000044,0.04891772034264291,0.04974866754513958,0.08778353566643685,0.18640534762054872,0.3289197739098378,0.380314449747564,0.6710802260901623,0.6164684649132524,0.4901348022518639,0.08414217245040616,0.2843664121526929,0.5134702592867237,0.3988665871750614,0.03662109375,0.146484375,0.18310546875,0.12111288329406127,0.29183639164201325,0.20303677502750653,0.48924208707666206,0.21196590031610424,0.5107579129233379,0.536115558637672,0.9578747087371992,0.2560647654858928,0.3982673241512291,0.41261145399086635,0.6718595526519198,0.8036121485426054,1.1262087581389004,2.1199709888419016,1.8435447685455797,1.4424751895178345,1.2440140063021323,1.4400555380113431,1.55814461804655,1.2452157628599851,1.1260112628562242,1.1474024528375417,1.418382675671391,S2
284,1.033416370106762,-1.2287521731616502e-16,0.07678984039705632,1.03,-0.002089930664474604,0.44499999999999995,0.0045838280499858105,0.04299406358240884,146.0,0.5195729537366548,62.126562173458744,0.94,-0.09310183236162654,0.985,-0.04728153630650431,1.085,0.051481364049367595,1.132,0.09615471665458783,0.09999999999999998,0.44499999999999995,0.08622343670564925,0.0855991748656893,0.05986980914628744,0.059394448315429775,0.050000000000000044,0.05006751830739109,0.06169055308434722,0.10576614523787937,0.1979267855423687,0.33933806878856393,0.38534636812697004,0.660661931211436,0.644963706753686,0.5136334526893805,0.10053843882441423,0.2921755133992415,0.5072162766291358,0.4145130204780761,0.03662109375,0.146484375,0.18310546875,0.14554138661674954,0.3535151387875141,0.2043034205567326,0.49624614518112126,0.207394327709232,0.5037538548188787,0.5572391348827141,0.9850964720846518,0.3027050149284078,0.40295940156667454,0.4079645517740419,0.6856675135046095,0.7711123546116655,1.2859815896653406,1.8301053880438085,1.7966815464334833,1.6060614320174942,1.3217558399823195,1.3921594805722886,1.5284688499004333,1.2286654169163076,1.491654876777717,1.2332691738143668,1.0608719606852626,S2
285,1.028280141843971,4.49207259254363e-16,0.07586373035184836,1.0274999999999999,-0.0015341148013465755,0.44499999999999995,0.004575791522944204,0.04213265690452318,144.0,0.5106382978723404,61.82856844305118,0.9384999999999999,-0.09040845264178408,0.98,-0.04833726100740865,1.08,0.0536276382148424,1.1265,0.0990820444203532,0.10000000000000009,0.44499999999999995,0.0850406350167896,0.08498174851763632,0.05916666666666667,0.05904811806689322,0.04999999999999999,0.04967052821062612,0.042343399476517406,0.08091121360127053,0.15383638652461362,0.29395582035503487,0.3694952703849609,0.7060441796449651,0.565675056386092,0.4163419639021042,0.07780440170508106,0.25770405357548537,0.534177345360767,0.34807746604597833,0.03662109375,0.146484375,0.2197265625,0.10208788211685955,0.28707378179653503,0.1688925975009683,0.47493038034174156,0.18672288740323953,0.5250696196582584,0.4577033670210674,0.9045093499236351,0.2523712554840094,0.3886107889095282,0.42204006125226684,0.6442244163094195,0.7636035357613197,1.178907309778193,2.1444627412532467,1.9846074390089972,1.7029403183203706,1.4450196471326728,1.5160178371481918,1.5101197112322369,1.316614440481901,1.0986122886681098,1.3948781048112822,1.4392167625742331,S2
286,1.0225880281690143,-3.596497122025155e-17,0.07433623353309025,1.02,-0.0019089621418300062,0.44499999999999995,0.004600395955482658,0.04256706756943146,142.0,0.5,61.408171368861034,0.935,-0.08492608056746646,0.975,-0.045069063722113334,1.0725,0.049525027700141666,1.1155,0.09409038890213137,0.09750000000000003,0.44499999999999995,0.08304770318021779,0.0829046451956338,0.05774833862328904,0.05778184121743457,0.04500000000000004,0.045796097488782384,0.010660174117727978,0.022711587521479396,0.10842628609371135,0.23100308297507752,0.36094531145076497,0.7689969170249225,0.4800317716622043,0.3003953304114364,0.02245751908878645,0.2078293516468469,0.5704126723976799,0.2626683185548513,0.03662109375,0.146484375,0.244140625,0.03618904137322439,0.11333298746946165,0.13940290220854334,0.43656716977578697,0.17991314320123442,0.5634328302242131,0.35550508678300213,0.7748344547158513,0.10735820766427902,0.36225635767279996,0.44688393583154146,0.5737071536291173,0.7262863504181573,0.9913196527814223,2.1454384768364703,2.016196681783485,1.7941375916330224,1.4631795038081057,1.568052696271246,1.3862943611198906,1.3968764704504277,1.569959101460313,1.8718021769015916,1.275542996827188,S2
287,1.0184561403508767,9.27133613546622e-17,0.07370288425172031,1.015,-0.0047019427323355956,0.44499999999999995,0.004590346176513714,0.042262341945375065,138.0,0.4842105263157895,61.228218390804585,0.935,-0.08472273254296969,0.97,-0.04675755631815667,1.06625,0.04524188512253763,1.115,0.09285203146248366,0.09624999999999995,0.44499999999999995,0.08216431924883248,0.08135006978727423,0.05721181902123727,0.05678930038614791,0.04999999999999993,0.04757476400545335,0.03117863481569324,0.06375324502207051,0.13040481868066184,0.266648312427789,0.35864691201790283,0.7333516875722108,0.5202303655142579,0.36360223470752295,0.06180345145033148,0.23637428777065894,0.5500569258471768,0.31012990010948704,0.03662109375,0.146484375,0.23193359375,0.07748685421130816,0.2370110599408488,0.15011328049791703,0.45915540234716434,0.17682021463368855,0.5408445976528359,0.4044203493429137,0.8489599495674224,0.2126980343088197,0.37785777678641513,0.4323307061215764,0.6146232915794918,0.7698360200460956,0.9046240670696527,2.0999916462750514,1.8971199848858813,1.697051517686436,1.3124194620356309,1.0986122886681098,1.5494948764670669,1.2321436812926323,1.205666284832269,1.4321038971511848,1.213681618452897,S2
288,1.020387323943661,5.590207483147795e-17,0.07421098264244236,1.02,-0.00492992453512231,0.44499999999999995,0.004631233770504492,0.04329476595549304,146.0,0.5140845070422535,61.30156739811907,0.935,-0.08426514208928475,0.975,-0.052041081340189144,1.07,0.047021789468445485,1.115,0.09365321649068674,0.09500000000000008,0.44499999999999995,0.0828549743691895,0.08228149350186623,0.057952539178734275,0.05781921842343409,0.050000000000000044,0.04815853648953422,0.03742244438443895,0.08308299525243538,0.1285903949443999,0.28548843744469204,0.3218320323012283,0.7145115625553079,0.4878448716300672,0.3995574773117732,0.07981159966469352,0.25113875308568295,0.5391282368790296,0.33615609902053945,0.03662109375,0.146484375,0.23193359375,0.08919330908715874,0.3036303944844303,0.13885692291645202,0.4726944511142311,0.15489927115170288,0.527305548885769,0.3829495031553136,0.8964336751491907,0.2651529835152521,0.3870936829111646,0.42350510372180117,0.6399751092965131,0.7230751317257845,1.0324288223647173,2.02595285672885,1.8310765725688898,1.4801956647728869,1.261407423111709,1.2669476034873244,1.1426722784621404,1.3720423384126892,1.2872034584756595,1.1878434223960521,1.173273817437129,S2
289,1.025531914893617,4.6849836854749513e-17,0.07484908215076012,1.025,-0.004085858607478954,0.44499999999999995,0.0045395291754975345,0.043164649423310684,142.0,0.5035460992907801,61.62219435736677,0.935,-0.08094306504661694,0.98,-0.051607392588949974,1.075,0.04674936543181296,1.12,0.09352452187658283,0.09499999999999997,0.44499999999999995,0.0836639660786007,0.08139725389126559,0.05849403953523468,0.05709591098005304,0.04999999999999993,0.04906845028910417,0.01948557075754187,0.056340136441548824,0.08209150859569288,0.23735752226728052,0.2637644297859537,0.7626424777327195,0.36534150913918845,0.31123039851245515,0.0548102323243362,0.21297807531094623,0.5668140908669488,0.2709659319130755,0.03662109375,0.146484375,0.2685546875,0.04833073055394787,0.21728007078125766,0.09631975671787214,0.43302394392594706,0.12611541821634384,0.5669760560740531,0.2707659054881638,0.7637429116925345,0.19661891964184103,0.3597868576568585,0.44914768315124076,0.5674382052923514,0.7124223347756777,0.9683263428435389,2.098423992592126,1.842452583543573,1.5100801433138997,1.4425195037768408,1.24371313297545,1.2801619426834823,1.093906397630697,0.8943653712451894,1.119665697865942,0.9234081996430191,S2
290,1.0303380782918152,-2.840748593257963e-16,0.06819857776486982,1.025,-0.004196730089022438,0.395,0.004563434695981723,0.04361713971722741,141.0,0.501779359430605,61.84471264367818,0.95,-0.08109460946035144,0.98375,-0.047669355536566344,1.075,0.042739651050849425,1.117,0.08665837380609834,0.09124999999999994,0.395,0.076353838332492,0.07632655605118789,0.05360177809298264,0.05354464017460203,0.04500000000000015,0.045885139374141515,0.006012377596193938,0.01899501582291593,0.061847960222672665,0.19539740547706733,0.25467599807487706,0.8046025945229328,0.32253633589374364,0.24284958413901572,0.01881686298516726,0.17847868698326494,0.5903403983046667,0.2174067948595022,0.03662109375,0.146484375,0.2685546875,0.02014257798850088,0.09597247608701791,0.08331268978954116,0.39695639421808515,0.12656600470446852,0.6030436057819148,0.23002127248251056,0.6582548764502458,0.09164207515119548,0.33429586591370686,0.47190407586623695,0.5057657701399919,0.7940937976622253,0.76974853434873,2.095129800688283,1.8963033249793253,1.8120829421999691,1.3187790144797884,1.2851982442485217,1.6055086342942109,1.4866423349541726,1.2856508353402032,1.033307190260343,0.7519876805828789,S2
291,1.029946619217082,-2.0307994115919235e-16,0.06181262582793077,1.02,-0.006198790684593947,0.345,0.004367668784631558,0.04128597207303423,136.0,0.48398576512455516,61.841170323928964,0.958,-0.07249720386375215,0.985,-0.04441056690715983,1.07125,0.038614725416175166,1.115,0.08250279613624795,0.08625000000000005,0.345,0.06940162684291395,0.06841631155265152,0.04941034181431343,0.04871052805915614,0.040000000000000036,0.0414494153533298,0.010115793202460173,0.033605400439546566,0.05361405666670418,0.17810979400359372,0.2474028355633908,0.8218902059964064,0.3111326854325551,0.21670752699585336,0.03305307891601288,0.16391128462439133,0.5998745368664008,0.19614846219457444,0.03662109375,0.146484375,0.29296875,0.026311174334354426,0.13665574314919218,0.06940597565970942,0.3604827767184894,0.12313020121819562,0.6395172232815106,0.21884735121225946,0.5636795438733753,0.1280903924484626,0.3078396196376866,0.4944018224511138,0.4470417259075986,0.57762187039056,0.6481647704903144,2.1270840771592314,1.7911745028469404,1.6371405149834364,1.5011746371183128,1.464481780691681,1.64291384163049,1.6196420826083422,1.3798634707896,1.2064088591238171,1.1727202608218315,S2
292,1.0266134751773046,1.2440797013530124e-16,0.06161067259749523,1.02,-0.004903017263483078,0.345,0.004354125612324431,0.041246427646455724,137.0,0.4858156028368794,61.65385579937303,0.9549999999999998,-0.07143569414727502,0.98,-0.04321124590120351,1.065,0.036704746554879764,1.11,0.08156297344012982,0.08499999999999996,0.345,0.06918389238030942,0.06686486989689648,0.048950505507771254,0.04781859796255636,0.040000000000000036,0.041097624372555486,0.006572114083119196,0.02746528160475218,0.023399348307397483,0.09778736073390484,0.21588871644639904,0.9022126392660952,0.24586017883691572,0.10838615696345151,0.02709487762492977,0.093296663798932,0.6430177555956951,0.10290504472213781,0.01220703125,0.146484375,0.3662109375,0.015138734892132182,0.09569200418592728,0.03266779426725794,0.20649325904981064,0.12553492100577554,0.7935067409501894,0.17334145016516567,0.26022873958517867,0.09138613095431104,0.18771801887282002,0.5841727765279875,0.23129324384042857,0.5702642716865872,0.8473744349153588,2.0922645787148237,2.048511240988477,1.5270669150009728,1.483081646067229,1.8281271133989299,1.4442816187702399,1.3217558399823195,1.2586977040151828,1.499953679592412,1.3958638121360414,S2
293,1.0193661971830985,-2.0718950811666654e-17,0.05837420153260135,1.015,-0.003500092988655501,0.32499999999999996,0.0041761193744916025,0.039420937965743384,133.0,0.46830985915492956,61.213155694879816,0.95,-0.0721075003863613,0.975,-0.04278742793379209,1.055,0.03755213782228417,1.1,0.07905997899242204,0.07999999999999996,0.32499999999999996,0.06593913303141007,0.06478716644445495,0.04680420551477882,0.046147694207849,0.039999999999999925,0.04048419847708151,0.013343640029702432,0.03795596897937292,0.06077356590632164,0.17287033951542086,0.29078220749400974,0.8271296604845793,0.3648994134300338,0.20900029073330975,0.03725336474896519,0.15945402606410897,0.6027462439442305,0.1897938121068283,0.03662109375,0.146484375,0.390625,0.033504315982109505,0.14409712388619073,0.0751694881773523,0.3232928872846517,0.15734255008214507,0.6767071127153483,0.26601635424160686,0.47774418387211837,0.13461578785584732,0.28012324179916115,0.5168318180444438,0.39051672491498113,0.5392274798908782,0.8106970802782433,2.0696959312493224,1.9171607357693274,1.7342214767158701,1.4669673871250428,1.477897891194503,1.4072010459392044,1.3811792604531201,1.5743465926228302,1.5668782980153044,1.0895624531481918,S2
294,1.015245614035088,3.7552806868022837e-16,0.05655088718677255,1.01,-0.005320968998878239,0.30499999999999994,0.004094549638085038,0.03797283154309653,128.0,0.44912280701754387,60.939080459770125,0.945,-0.06857309307939363,0.975,-0.04160170401627,1.05,0.03775353775826373,1.095,0.07927223394347238,0.07500000000000007,0.30499999999999994,0.06416555473190652,0.06357409179242611,0.045705755617112986,0.045377262776412255,0.040000000000000036,0.03983172720533723,0.0194998793293462,0.04350064165260229,0.09400845713676048,0.209715564755618,0.3542580186792274,0.790284435244382,0.4677663551453341,0.26536719616750015,0.04258106243919599,0.19038526152535834,0.5823745096001823,0.23536235370843622,0.03662109375,0.146484375,0.32958984375,0.050067562762407584,0.176607502153803,0.11391965923297559,0.40183834309694644,0.1695765804613326,0.5981616569030535,0.3335638024567158,0.6717888692121134,0.1626352995572494,0.33778447746856544,0.46885400424448076,0.5138942322945583,0.5906560203097843,0.8272241634003772,2.0498642082692857,1.9160571859056323,1.6866275511252304,1.6223621634150356,1.4298847971947524,1.4157082463261839,1.4559280528786913,1.327296020357935,1.0731332033671248,1.1394342831883648,S2
295,1.0133741258741253,-1.482885298625209e-16,0.05703396859586949,1.0074999999999998,-0.005132120767551096,0.30999999999999994,0.004082407511829741,0.0375645560799876,125.0,0.4370629370629371,60.83615464994773,0.945,-0.06869995460252216,0.97,-0.042613534091069605,1.05,0.03674886089520224,1.095,0.08053792471969622,0.08000000000000007,0.30999999999999994,0.06466850693167087,0.06395840585133603,0.046266565602229914,0.045626582220529975,0.03750000000000009,0.03947799953576603,0.010095372489581861,0.024466218997969778,0.0861195395804247,0.20871141877661092,0.32650541446006603,0.791288581223389,0.42272032653007263,0.2637614439651436,0.02417171499357135,0.1895548489939499,0.5829352386433708,0.23409254687248732,0.03662109375,0.146484375,0.28076171875,0.031821194101642206,0.1208651734871565,0.1102926046688851,0.4189200051725027,0.15298583347461878,0.5810799948274971,0.2950996322451461,0.7209334496137074,0.11410086342854453,0.34989602250320545,0.45810815456116905,0.5428668468789873,0.6199070335821714,0.792558805760768,2.006661446687393,1.8923212553359758,1.6408541086674793,1.4835233134988377,1.5372296040931746,1.3260755011268357,1.2417131323087829,1.2578520380028393,1.0319209141694374,1.1884686177899708,S3
296,1.0148245614035079,1.3049989938576403e-16,0.059014537122614064,1.005,-0.006499225879136983,0.36,0.00416610457095971,0.03842725023914178,125.0,0.43859649122807015,60.945433646812916,0.945,-0.06755749488959273,0.97,-0.04241474993995362,1.055,0.038097675088687055,1.095,0.08122656686036978,0.08499999999999996,0.36,0.06642228811465967,0.06618050192324215,0.04746568174823018,0.04734703684292072,0.040000000000000036,0.040066837906348574,0.020865827240252214,0.061834834933543775,0.09231024591955012,0.27355679472410027,0.24513429100979567,0.7264432052758998,0.358310364169598,0.3765701058766248,0.059998388063397426,0.2418136117920592,0.5460633414341962,0.31959497483512045,0.03662109375,0.146484375,0.20751953125,0.052802707207934896,0.23581067374309797,0.10590410082086922,0.47295524580552745,0.1180158192140499,0.5270447541944726,0.276722627242854,0.8973720771177872,0.21172717071951405,0.387270753994838,0.42333433438230067,0.6404698114763353,0.5534600864473431,0.8130913704490274,2.0196352298464793,1.947008446804376,1.556228908648411,1.527727147659867,1.6369053071347113,1.5100654386208967,1.2264456601779945,1.353859085366737,1.1957760371217574,0.9898790885316442,S3
297,1.0136188811188807,-7.181512571876013e-17,0.05910084922481729,1.005,-0.005421395036286025,0.36,0.004204235065977748,0.03933786038536594,129.0,0.45104895104895104,60.85509926854752,0.945,-0.0671212106250618,0.97,-0.041671986550035456,1.05,0.035440278591754915,1.095,0.08117571004092176,0.08000000000000007,0.36,0.06641504109925862,0.06584981130307062,0.04746735781700816,0.047034647130655124,0.039999999999999925,0.03866208246182562,0.026020253330225555,0.1098598025207362,0.08620035371114144,0.3639454895284649,0.15064927402521094,0.6360545104715352,0.26286988106657794,0.5721922941143144,0.10423370331184365,0.3103815949338921,0.49228755698460686,0.45247101102618326,0.03662109375,0.146484375,0.15869140625,0.06180510654601856,0.3446581010699563,0.08940546929485602,0.4985723833270925,0.08991747815408205,0.5014276166729075,0.24112805399495663,0.9943057916020659,0.29613978079153147,0.40451291046323745,0.4064163999351856,0.6902960156504763,0.6131329293419684,0.809170036744949,2.0399867309067785,1.9033505346365174,1.6422277352570913,1.2340848012809769,1.463930328762862,1.2953225829141641,1.306587618509148,1.257676983297797,1.2339536365378718,1.2064088591238171,S3
298,1.0090451388888888,1.4533127787627916e-16,0.0589989787071131,1.005,-0.006261905975924464,0.36,0.00413553036735854,0.03810796092358226,115.0,0.3993055555555556,60.57494252873564,0.935,-0.06725673374921451,0.965,-0.0414410011075208,1.045,0.03216362546333712,1.0935,0.08351292294775402,0.07999999999999996,0.36,0.06611123209446987,0.06476275301144412,0.04676986882716053,0.04566750568517097,0.03999999999999998,0.036943929741911075,0.011341934864367437,0.09141731449171538,0.04253274042740432,0.34281883596969254,0.08153494770617448,0.6571811640303075,0.13540962299794623,0.5216504287300033,0.08747714012254554,0.29477101340821105,0.5051180650150154,0.4197955541696417,0.03662109375,0.146484375,0.1953125,0.027485862761762566,0.27848601237682463,0.04733354199760121,0.47958215744716987,0.05136392049674818,0.5204178425528302,0.12618332525611195,0.9215328880628937,0.245676575037573,0.3917597218653123,0.4189851934974239,0.6531232467039709,0.6546178657994008,0.7845885465941077,2.057433317615451,1.9611003145492885,1.6632406184270767,1.5333314678583467,1.5040773967762742,1.4436456575913563,1.5018963708299138,1.6218604324326575,1.4136933353080052,1.2826159316450494,S3
299,1.0020517241379303,1.0681111167945472e-16,0.056937537077967795,1.0,-0.0031557400944944858,0.36,0.004168832225802599,0.03697090866173193,108.0,0.3724137931034483,60.13141065830716,0.935,-0.06837654328580711,0.96,-0.04260707761911142,1.035,0.032941584856271744,1.08,0.07797503988525856,0.07499999999999996,0.36,0.0636629280515518,0.06362796812506105,0.04501902497027344,0.04495045369706747,0.040000000000000036,0.03734610686666073,0.018375611318013015,0.09515731960117645,0.060503671215020115,0.3133156812697931,0.1326040307991698,0.6866843187302069,0.21148331333220294,0.4562732433575384,0.0908980238174475,0.2725549938938883,0.5227646602268201,0.3758805993083857,0.03662109375,0.146484375,0.1953125,0.04351880887784671,0.336191563758677,0.06350737564337289,0.49060726794440856,0.06593908753166718,0.5093927320555915,0.17296527205288675,0.96312184503423,0.2898234508825712,0.39918359930517866,0.4117074057355274,0.6745359841954323,0.5733878039833171,0.551438238581295,2.052604361410348,1.9631817355639738,1.6839404397320215,1.5065434892714675,1.4616641630940346,1.505686407581975,1.0484450299500905,1.363821505267832,1.5546296759391054,1.166053569463642,S3
